(33, 120, 35, 22)
(33, 120, 36, 22)
(33, 120, 36, 22)
(34, 120, 34, 21)
(34, 120, 35, 21)
(1, 67, 38, 37)
(10, 59, 40, 36)
(17, 57, 41, 34)
(19, 60, 41, 32)
(17, 59, 43, 33)
(19, 59, 39, 34)
(19, 60, 40, 33)
(18, 60, 41, 34)
(19, 60, 39, 33)
(18, 60, 41, 34)
(17, 59, 43, 36)
(19, 60, 40, 34)
(18, 59, 42, 36)
(18, 60, 41, 34)
