(133, 43, 43, 54)
(129, 44, 42, 47)
(131, 45, 41, 48)
(130, 46, 42, 43)
(132, 45, 40, 46)
(132, 45, 40, 45)
(131, 46, 41, 45)
(133, 45, 40, 47)
(133, 44, 40, 49)
(133, 44, 40, 49)
(133, 44, 39, 49)
(133, 44, 40, 51)
(133, 44, 40, 51)
(133, 44, 40, 51)
(133, 44, 40, 51)
(132, 44, 41, 51)
(133, 44, 40, 51)
(133, 44, 40, 53)
(133, 43, 40, 52)
